AD	AD100	Canillo	Canillo	02					42.5833	1.6667	6
AR	3513	PUESTO COCHERI	Chaco	H					-27.619	-59.681	3
AR	3513	PUESTO MENDIZABAL	Chaco	H					-27.619	-59.681	3
AR	3513	KILOMETRO 474 (EMBARCADERO FCGB)	Chaco	H					-27.619	-59.681	3
AR	3513	COTE LAI	Chaco	H					-27.5	-59.6	4
AR	3513	LA VICUÑA	Chaco	H					-27.95	-59.9833	4
AR	3513	FORTIN CARDOSO	Chaco	H					-27.4167	-59.2333	4
AR	3513	GENERAL OBLIGADO	Chaco	H					-27.4167	-59.4333	4
AR	3513	LA SABANA	Chaco	H					-27.8667	-59.95	4
AR	3513	CHARADAI	Chaco	H					-27.6333	-59.9	4
AR	3513	RIO TAPENAGA	Chaco	H					-27.55	-59.6667	4
AR	3514	LAPACHITO	Chaco	H					-27.1667	-59.4	4
AR	3514	LA VERDE	Chaco	H					-27.1333	-59.3833	4
AR	3514	LAGUNA BLANCA	Chaco	H					-27.2667	-59.2333	4
AR	3514	VICENTINI	Chaco	H					-27.4167	-59.05	4
AR	3514	FONTANA	Chaco	H					-27.4167	-59.0333	4
AR	3514	LA ESCONDIDA	Chaco	H					-27.1167	-59.45	4
AR	3514	MAKALLE	Chaco	H					-27.2167	-59.2833	4
AR	3514	KILOMETRO 2 (ESTACION FCGB)	Chaco	H					-27.2476	-59.2619	3
AR	3514	CACUI	Chaco	H					-27.2476	-59.2619	3
AR	3514	CAMPO DE ECHEGARAY	Chaco	H					-27.2476	-59.2619	3
AR	3514	CAMPO DE LA CHOZA	Chaco	H					-27.2476	-59.2619	3
AR	3514	COLONIA ECHEGARAY	Chaco	H					-27.2476	-59.2619	3
AR	3514	LAGUNA ESCONDIDA	Chaco	H					-27.2476	-59.2619	3
AR	3514	COLONIA JUAN PENCO	Chaco	H					-27.2476	-59.2619	3
AR	3514	LA ELABORADORA	Chaco	H					-27.2476	-59.2619	3
AR	3514	KILOMETRO 5 (EMBARCADERO FCGB)	Chaco	H					-27.2476	-59.2619	3
AR	3514	KILOMETRO 38 (EMBARCADERO FCGB)	Chaco	H					-27.2476	-59.2619	3
AR	3514	VILLA SARMIENTO	Chaco	H					-27.2476	-59.2619	3
AR	3514	RIO ARAZA	Chaco	H					-27.2476	-59.2619	3
AR	3514	PUERTO VICENTINI	Chaco	H					-27.2476	-59.2619	3
AR	3514	PUENTE SVRITZ	Chaco	H					-27.2476	-59.2619	3
AR	3514	PUENTE PHILIPPON	Chaco	H					-27.2476	-59.2619	3
AR	3514	COLONIA MIXTA	Chaco	H					-27.2476	-59.2619	3
AR	3514	EL OBRAJE	Chaco	H					-27.2476	-59.2619	3
AR	3514	LOTE 53 (COLONA MIXTA)	Chaco	H					-27.2476	-59.2619	3
AR	3514	LOTE 48 (COLONIA MIXTA)	Chaco	H					-27.2476	-59.2619	3
AR	3514	LIVA	Chaco	H					-27.2476	-59.2619	3
AR	3514	KILOMETRO 34 (EMBARCADRO FCGB-LAPACHITO-PDO.GRAL.DONOVAN)	Chaco	H					-27.2476	-59.2619	3
AR	3514	GENERAL DONOVAN	Chaco	H					-27.2476	-59.2619	3
AR	3514	HIVONNAILT (APEADERO FCGB)	Chaco	H					-27.2476	-59.2619	3
AR	3514	KILOMETRO 29 (EMBARCADERO FCGB)	Chaco	H					-27.2476	-59.2619	3
AR	3515	KILOMETRO 575 (APEADERO FCGB)	Chaco	H					-26.7238	-59.6167	3
AR	3515	KILOMETRO 602 (APEADERO FCGB)	Chaco	H					-26.7238	-59.6167	3
AR	3515	LA DIFICULTAD	Chaco	H					-26.7238	-59.6167	3
AR	3515	LA PASTORIL	Chaco	H					-26.7238	-59.6167	3
AR	3515	SALTO DE LA VIEJA	Chaco	H					-26.7238	-59.6167	3
AR	3515	INGENIERO BARBET	Chaco	H					-26.9833	-59.4667	4
AR	3515	COLONIAS UNIDAS	Chaco	H					-26.7	-59.6333	4
AR	3515	LAGUNA LIMPIA	Chaco	H					-26.4833	-59.6833	4
AR	3515	COLONIA ELISA	Chaco	H					-26.9333	-59.5333	4
AR	3515	CAPITAN SOLARI	Chaco	H					-26.8	-59.5667	4
AR	3515	LAS GARCITAS	Chaco	H					-26.5833	-59.8	4
AR	3515	CIERVO PETISO	Chaco	H					-26.5833	-59.6333	4
AR	3516	BASAIL	Chaco	H					-27.8667	-59.3	4
AR	3516	KILOMETRO 34 (FORESTAL) (BASAIL, PDO. SAN FERNANDO)	Chaco	H					-27.95	-59.275	3
AR	3516	ESTANCIA LA AURORA	Chaco	H					-27.95	-59.275	3
AR	3516	EL BAÑADO	Chaco	H					-27.95	-59.275	3
AR	3516	COLONIA TACUARI	Chaco	H					-27.95	-59.275	3
AR	3516	LOS PALMARES	Chaco	H					-27.95	-59.275	3
AR	3516	LAS MERCEDES	Chaco	H					-27.95	-59.275	3
AR	3516	PARALELO 28	Chaco	H					-27.95	-59.275	3
AR	3518	LAPACHO	Chaco	H					-27.0083	-58.7583	3
AR	3518	EL LAPACHO	Chaco	H					-27.0083	-58.7583	3
AR	3518	EL PALMAR (LAS PALMAS, PDO. BERMEJO)	Chaco	H					-27.0083	-58.7583	3
AR	3518	CABRAL CUE	Chaco	H					-27.0083	-58.7583	3
AR	3518	CANCHA LARGA	Chaco	H					-27.0083	-58.7583	3
AR	3518	COLONIA RIO DE ORO	Chaco	H					-27.0083	-58.7583	3
AR	3518	LAGUNA PATOS	Chaco	H					-27.0083	-58.7583	3
AR	3518	SAN FERNANDO	Chaco	H					-27.0083	-58.7583	3
AR	3518	TACUARI	Chaco	H					-27.0083	-58.7583	3
AR	3518	RANCHOS VIEJOS	Chaco	H					-27.0083	-58.7583	3
AR	3518	LAS ROSAS	Chaco	H					-27.0083	-58.7583	3
AR	3518	RINCON DEL ZORRO	Chaco	H					-27.0083	-58.7583	3
AR	3518	GUAYCURU	Chaco	H					-27.0083	-58.7583	3
AR	3518	QUIA	Chaco	H					-27.0083	-58.7583	3
AR	3518	LA LEONESA	Chaco	H					-27.05	-58.7167	4
AR	3518	PUERTO LAS PALMAS	Chaco	H					-27.1167	-58.65	4
AR	3518	LOMA ALTA	Chaco	H					-27.0083	-58.7583	3
AR	3518	RIO DE ORO	Chaco	H					-26.8	-58.9667	4
AR	3518	LAS PALMAS	Chaco	H					-27.0667	-58.7	4
AR	3522	GENERAL VEDIA	Chaco	H					-26.9333	-58.6667	4
AR	3522	LA MAGDALENA	Chaco	H					-26.9333	-58.6667	3
AR	3522	EL RETIRO	Chaco	H					-26.9333	-58.6667	3
AR	3522	FLORADORA	Chaco	H					-26.9333	-58.6667	3
AR	3522	SAN EDUARDO	Chaco	H					-26.9333	-58.6667	3
AR	3522	LOTE 16 (ESCUELA 204)	Chaco	H					-26.9333	-58.6667	3
AR	3522	TRES HORQUETAS (GRAL. VEDIA, PDO. BERMEJO)	Chaco	H					-26.9333	-58.6667	3
AR	3522	LOTE 15 (ESCUELA 268)	Chaco	H					-26.9333	-58.6667	3
AR	3524	EL CAMPAMENTO	Chaco	H					-26.9333	-58.5	3
AR	3524	LA RINCONADA	Chaco	H					-26.9333	-58.5	3
AR	3524	LA POSTA	Chaco	H					-26.9333	-58.5	3
AR	3524	EL MIRASOL	Chaco	H					-26.9333	-58.5	3
AR	3524	TIMBO	Chaco	H					-26.9333	-58.5	3
AR	3524	LOTE 92 (LA RINCONADA)	Chaco	H					-26.9333	-58.5	3
AR	3524	MIERES	Chaco	H					-26.9333	-58.5	3
AR	3524	RIO BERMEJO	Chaco	H					-26.9333	-58.5	3
AR	3524	SOLALINDE	Chaco	H					-26.9333	-58.5	3
AR	3524	PUERTO BERMEJO	Chaco	H					-26.9333	-58.5	4
AR	3526	VELAZ	Chaco	H					-26.7	-58.6667	4
AR	3526	GANDOLFI	Chaco	H					-26.6083	-58.7417	3
AR	3526	PUERTO VELAZ	Chaco	H					-26.6083	-58.7417	3
AR	3526	KILOMETRO 76 (RIO BERMEJO)	Chaco	H					-26.6083	-58.7417	3
AR	3530	COLONIA PTE. URIBURU	Chaco	H					-26.8667	-60.2167	3
AR	3530	LOTE 4 (QUITILIPI, PDO. QUITILIPI)	Chaco	H					-26.8667	-60.2167	3
AR	3530	LOTE 43 (ESCUELA 250)	Chaco	H					-26.8667	-60.2167	3
AR	3530	CAMPO FELDMAN	Chaco	H					-26.8667	-60.2167	3
AR	3530	REDUCCION NAPALPI	Chaco	H					-26.8667	-60.2167	3
AR	3530	PICADITAS	Chaco	H					-26.8667	-60.2167	3
AR	3530	QUITILIPI	Chaco	H					-26.8667	-60.2167	4
AR	3531	NAPALPI	Chaco	H					-26.9	-60.1333	4
AR	3531	PAMPA DEL INDIO	Chaco	H					-26.0333	-59.9167	4
AR	3531	SANTOS LUGARES	Chaco	H					-26.4667	-60.025	3
AR	3531	GUAYAIBI	Chaco	H					-26.4667	-60.025	3
AR	3531	COLONIA BLAS PARERA	Chaco	H					-26.4667	-60.025	3
AR	3531	EL PALMAR (PDO. QUITILIPI)	Chaco	H					-26.4667	-60.025	3
AR	3531	LA MATANZA	Chaco	H					-26.4667	-60.025	3
AR	3531	PAMPA VERDE	Chaco	H					-26.4667	-60.025	3
AR	3531	COLONIA ABORIGEN CHACO	Chaco	H					-26.4667	-60.025	3
AR	3532	CURANDU	Chaco	H					-27.0667	-59.6333	3
AR	3532	FORTIN AGUILAR	Chaco	H					-27.0667	-59.6333	4
AR	3534	MACHAGAI	Chaco	H					-26.9333	-60.05	4
AR	3534	LA TAMBORA	Chaco	H					-26.65	-59.9833	4
AR	3534	EL TOTORAL	Chaco	H					-26.7917	-60.0167	3
AR	3534	LA ESPERANZA	Chaco	H					-26.7917	-60.0167	3
AR	3534	KILOMETRO 22 (PDO. 25 DE MAYO)	Chaco	H					-26.7917	-60.0167	3
AR	3534	BARRIO PUEBLO VIEJO	Chaco	H					-26.7917	-60.0167	3
AR	3534	COLONIA EL AGUARA	Chaco	H					-26.7917	-60.0167	3
AR	3534	COLONIA LA LOLA	Chaco	H					-26.7917	-60.0167	3
AR	3534	KILOMETRO 22 (EMBARCADERO FCGB-LAPACHITO-PDO.GRAL.DONOVAN)	Chaco	H					-26.7917	-60.0167	3
AR	3534	LA SOLEDAD	Chaco	H					-26.7917	-60.0167	3
AR	3534	LOTE 3 (ESCUELA 144) (MACHAGAI, PDO. 25 DE MAYO)	Chaco	H					-26.7917	-60.0167	3
AR	3534	SANTA MARTA	Chaco	H					-26.7917	-60.0167	3
AR	3534	TRES PALMAS	Chaco	H					-26.7917	-60.0167	3
AR	3536	LOTE 4 (COLONIA PASTORIL)	Chaco	H					-26.9389	-60.2889	3
AR	3536	MARTINEZ DE HOZ	Chaco	H					-26.9389	-60.2889	3
AR	3536	FORTIN CHAJA	Chaco	H					-26.9389	-60.2889	3
AR	3536	COLONIA CNEL. BRANDSEN	Chaco	H					-26.9389	-60.2889	3
AR	3536	LAS BANDERAS	Chaco	H					-26.9389	-60.2889	3
AR	3536	COLONIA HIPOLITO VIEYTES	Chaco	H					-26.9389	-60.2889	3
AR	3536	EL CURUNDU	Chaco	H					-26.9389	-60.2889	3
AR	3536	COLONIA HERRERA	Chaco	H					-26.9389	-60.2889	3
AR	3536	CUATRO ARBOLES	Chaco	H					-26.9389	-60.2889	3
AR	3536	CORONEL BRANDSEN	Chaco	H					-26.9389	-60.2889	3
AR	3536	PRESIDENCIA DE LA PLAZA	Chaco	H					-27.0167	-59.85	4
AR	3536	COLONIA SANTA ELENA	Chaco	H					-27.1	-61.1667	4
AR	3536	PASO DE OSO	Chaco	H					-26.7	-59.85	4
AR	3540	CABEZA DEL TIGRE	Chaco	H					-27.9833	-61.1	4
AR	3540	VILLA ANGELA	Chaco	H					-27.5833	-60.7167	4
AR	3540	FORTIN POTRERO	Chaco	H					-27.7	-60.8778	3
AR	3540	COLONIA JUAN JOSE PASO	Chaco	H					-27.5333	-60.8167	4
AR	3540	LA OFELIA	Chaco	H					-27.7	-60.8778	3
AR	3540	LA NUEVA	Chaco	H					-27.7	-60.8778	3
AR	3540	LOS FORTINES (VILLA ANGELA, PDO. MAYOR L. J. FONTANA)	Chaco	H					-27.7	-60.8778	3
AR	3540	LOTE 10	Chaco	H					-27.7	-60.8778	3
AR	3540	TUCURU	Chaco	H					-27.7	-60.8778	3
AR	3540	LOS GANSOS	Chaco	H					-27.7	-60.8778	3
AR	3540	LA ÑATA	Chaco	H					-27.7	-60.8778	3
AR	3540	LA SUIZA	Chaco	H					-27.7	-60.8778	3
AR	3540	AVANZADA	Chaco	H					-27.7	-60.8778	3
AR	3540	COLONIA LOTE 10	Chaco	H					-27.7	-60.8778	3
AR	3540	COLONIA MATHEU	Chaco	H					-27.7	-60.8778	3
AR	3541	KILOMETRO 596 (APEADERO FCGB)	Chaco	H					-27.7417	-61.0417	3
AR	3541	EL ÑANDUBAY	Chaco	H					-27.7417	-61.0417	3
AR	3541	SANTA MARIA	Chaco	H					-27.7417	-61.0417	3
AR	3541	PUEBLO CLODOMIRO DIAZ	Chaco	H					-27.7417	-61.0417	3
AR	3541	SANTA SYLVINA	Chaco	H					-27.8167	-61.15	4
AR	3541	CORONEL DU GRATY	Chaco	H					-27.6667	-60.9333	4
AR	3543	HAUMONIA	Chaco	H					-27.4833	-60.1833	4
AR	3543	ENRIQUE URIEN	Chaco	H					-27.5667	-60.5333	4
AR	3543	HORQUILLA	Chaco	H					-27.5333	-59.9667	4
AR	3543	SAMUHU	Chaco	H					-27.5167	-60.4	4
AR	3543	EL PORVENIR	Chaco	H					-27.525	-60.2708	3
AR	3543	KILOMETRO 498 (APEADERO FCGB)	Chaco	H					-27.525	-60.2708	3
AR	3543	OETLING (ESTACION FCGB)	Chaco	H					-27.525	-60.2708	3
AR	3543	KILOMETRO 520 (EMBARCADERO FCGB)	Chaco	H					-27.525	-60.2708	3
AR	3543	LOTE 7	Chaco	H					-27.525	-60.2708	3
AR	3543	EL ESQUINERO	Chaco	H					-27.525	-60.2708	3
AR	3543	INVERNADA	Chaco	H					-27.525	-60.2708	3
AR	3543	KILOMETRO 53 (EMBARCADRO FCGB)	Chaco	H					-27.525	-60.2708	3
AR	3543	LOTE 17	Chaco	H					-27.525	-60.2708	3
AR	3543	LOTE 23 (SAMUHU, PDO. SAN LORENZO)	Chaco	H					-27.525	-60.2708	3
AR	3543	LOTE 24	Chaco	H					-27.525	-60.2708	3
AR	3543	LOTE 25	Chaco	H					-27.525	-60.2708	3
AR	3543	LOTE 8	Chaco	H					-27.525	-60.2708	3
AR	3543	LOTE 3 (ENRIQUE URIEN, PDO. MAYOR L. J. FONTANA)	Chaco	H					-27.525	-60.2708	3
AR	3543	COLONIA LOTE 3	Chaco	H					-27.525	-60.2708	3
AR	3543	COLONIA LOTE 12	Chaco	H					-27.525	-60.2708	3
AR	3543	LOTE 12	Chaco	H					-27.525	-60.2708	3
AR	3545	KILOMETRO 530 (APEADERO FCGB)	Chaco	H					-27.2833	-60.4167	3
AR	3545	KILOMETRO 525 (APEADERO FCGB)	Chaco	H					-27.2833	-60.4167	3
AR	3545	VILLA BERTHET	Chaco	H					-27.2833	-60.4167	4
AR	3620	KILOMETRO 184	Chaco	H					-25.1542	-59.3875	3
AR	3700	COLONIA BAJO HONDO	Chaco	H					-26.7833	-60.45	3
AR	3700	BARRIO GENERAL JOSE DE SAN MARTIN	Chaco	H					-26.7833	-60.45	3
AR	3700	BARRIO SARMIENTO	Chaco	H					-26.7833	-60.45	3
AR	3700	KILOMETRO 15 (FCGB)	Chaco	H					-26.7833	-60.45	3
AR	3700	PAMPA AGUADO	Chaco	H					-26.7833	-60.45	3
AR	3700	PAMPA ALEGRIA	Chaco	H					-26.7833	-60.45	3
AR	3700	PAMPA DE LOS LOCOS	Chaco	H					-26.7833	-60.45	3
AR	3700	PAMPA GALPON	Chaco	H					-26.7833	-60.45	3
AR	3700	PAMPA LOCA	Chaco	H					-26.7833	-60.45	3
AR	3700	PRESIDENCIA ROQUE SAENZ PEÑA	Chaco	H					-26.7833	-60.45	4
AR	3701	SAN BERNARDO	Chaco	H					-27.2833	-60.7	4
AR	3701	LA CHIQUITA	Chaco	H					-26.8333	-60.3167	4
AR	3701	LA TIGRA	Chaco	H					-27.1	-60.5667	4
AR	3701	LA CLOTILDE	Chaco	H					-27.1333	-60.6667	4
AR	3701	COLONIA JOSE MARMOL	Chaco	H					-26.9833	-60.7333	4
AR	3701	PAMPA GRANDE	Chaco	H					-27.0667	-60.5967	3
AR	3701	MALBALAES (LOTE 55 Y 56)	Chaco	H					-27.0667	-60.5967	3
AR	3701	MALBALAES (LOTE 45 Y 46)	Chaco	H					-27.0667	-60.5967	3
AR	3701	LAS CUCHILLAS (COLONIA JOSE MARMOL-PDO.COMANDANTE FERNANDEZ)	Chaco	H					-27.0667	-60.5967	3
AR	3701	COLONIA BERNARDINO RIVADAVIA	Chaco	H					-27.0667	-60.5967	3
AR	3703	KILOMETRO 884 (EMBARCADERO FCGB)	Chaco	H					-25.8778	-60.3556	3
AR	3703	ALELOY	Chaco	H					-25.8778	-60.3556	3
AR	3703	COLONIA VELEZ SARSFIELD	Chaco	H					-25.8778	-60.3556	3
AR	3703	EL CUARENTA Y SEIS	Chaco	H					-25.8778	-60.3556	3
AR	3703	EL PALMAR (TRES ISLETAS, PDO. MAIPU)	Chaco	H					-25.8778	-60.3556	3
AR	3703	EL TREINTA Y SEIS	Chaco	H					-25.8778	-60.3556	3
AR	3703	GIRASOL (EMBARCADERO)	Chaco	H					-25.8778	-60.3556	3
AR	3703	KILOMETRO 841 (EMBARCADERO FCGB)	Chaco	H					-25.8778	-60.3556	3
AR	3703	KILOMETRO 861 (EMBARCADERO FCGB)	Chaco	H					-25.8778	-60.3556	3
AR	3703	VILLA RIO BERMEJITO	Chaco	H					-25.8778	-60.3556	3
AR	3703	FORTIN LAVALLE	Chaco	H					-25.6833	-60.2167	4
AR	3703	EL ESPINILLO	Chaco	H					-25.4	-60.45	4
AR	3703	PAMA AGUARA	Chaco	H					-25.8778	-60.3556	3
AR	3703	LA POBLADORA	Chaco	H					-25.8778	-60.3556	3
AR	3703	PAMPA VARGA	Chaco	H					-25.8778	-60.3556	3
AR	3703	PAMPA FLORIDA	Chaco	H					-26.55	-60.4	4
AR	3705	MANANTIALES	Chaco	H					-25.1167	-60.7167	4
AR	3705	ZAPARINQUI	Chaco	H					-26.0667	-60.55	4
AR	3705	JUAN JOSE CASTELLI	Chaco	H					-25.95	-60.6167	4
AR	3705	COLONIA JUAN JOSE CASTELLI	Chaco	H					-25.95	-60.6167	4
AR	3705	EL PINTADO	Chaco	H					-24.6333	-61.45	4
AR	3705	NUEVA POBLACION	Chaco	H					-24.9667	-61.3333	4
AR	3705	LA LIBERTAD	Chaco	H					-25.4472	-60.8806	3
AR	3705	DIEZ DE MAYO	Chaco	H					-25.4472	-60.8806	3
AR	3705	MIRAFLORES	Chaco	H					-25.4472	-60.8806	3
AR	3705	MISION NUEVA POMPEYA	Chaco	H					-25.4472	-60.8806	3
AR	3705	POZO DE LAS GARZAS	Chaco	H					-25.4472	-60.8806	3
AR	3705	LA EDUVIGES	Chaco	H					-25.4472	-60.8806	3
AR	3705	FUERTE ESPERANZA	Chaco	H					-25.4472	-60.8806	3
AR	3705	EL SAUZALITO	Chaco	H					-25.4472	-60.8806	3
AR	3705	EL QUEBRACHAL	Chaco	H					-25.4472	-60.8806	3
AR	3706	LOTE 34	Chaco	H					-26.65	-60.6389	3
AR	3706	PAMPA DEL REGIMIENTO	Chaco	H					-26.65	-60.6389	3
AR	3706	LA MASCOTA	Chaco	H					-26.65	-60.6389	3
AR	3706	EL CATORCE	Chaco	H					-26.65	-60.6389	3
AR	3706	COLONIA AGRICOLA PAMPA DE NAPENAY	Chaco	H					-26.65	-60.6389	3
AR	3706	NAPENAY	Chaco	H					-26.7333	-60.6167	4
AR	3706	COLONIA MARIANO SARRATEA	Chaco	H					-26.5167	-60.5667	4
AR	3706	AVIA TERAI	Chaco	H					-26.7	-60.7333	4
AR	3708	CONCEPCION DEL BERMEJO	Chaco	H					-26.6	-60.95	4
AR	3708	PAMPA DEL INFIERNO	Chaco	H					-26.5167	-61.1667	4
AR	3708	PAMPA HERMOSA	Chaco	H					-26.5583	-61.0583	3
AR	3708	PAMPA BORRACHO	Chaco	H					-26.5583	-61.0583	3
AR	3708	PAMPA JUANITA	Chaco	H					-26.5583	-61.0583	3
AR	3712	LOS FRENTONES	Chaco	H					-26.4167	-61.4167	4
AR	3712	RIO MUERTO	Chaco	H					-26.3	-61.6833	4
AR	3714	TACO POZO	Chaco	H					-25.6167	-63.2833	4
AR	3714	POZO HONDO	Chaco	H					-25.5833	-63.1333	4
AR	3714	KILOMETRO 1183 (DESVIO FCGB)	Chaco	H					-25.7583	-63.2167	3
AR	3714	AGUA BUENA	Chaco	H					-25.7583	-63.2167	3
AR	3714	LORENA	Chaco	H					-25.7583	-63.2167	3
AR	3714	BOTIJA	Chaco	H					-25.7583	-63.2167	3
AR	3716	LERO BLANCO	Chaco	H					-26.8	-60.8333	3
AR	3716	FORTIN LAS CHUÑAS	Chaco	H					-26.8	-60.8333	3
AR	3716	COLONIA MALGRATTI	Chaco	H					-26.8	-60.8333	3
AR	3716	PAMPA OCULTA	Chaco	H					-26.8	-60.8333	3
AR	3716	LAS CHUÑAS	Chaco	H					-26.8	-60.8333	3
AR	3716	CAMPO LARGO	Chaco	H					-26.8	-60.8333	4
AR	3718	CORZUELA	Chaco	H					-26.95	-60.9667	4
AR	3718	AMAMBAY	Chaco	H					-26.95	-60.9667	3
AR	3718	PUESTO CARRIZO	Chaco	H					-26.95	-60.9667	3
AR	3722	PUEBLO PUCA (LAS BREÑAS, PDO. 9 DE JULIO)	Chaco	H					-27.05	-61.0944	3
AR	3722	LOS CHINACOS	Chaco	H					-27.05	-61.0944	3
AR	3722	PAMPA IPORA GUAZU	Chaco	H					-27.05	-61.0944	3
AR	3722	ORO BLANCO	Chaco	H					-27.05	-61.0944	3
AR	3722	PAMPA DEL HUEVO	Chaco	H					-27.05	-61.0944	3
AR	3722	PAMPA DEL TORDILLO	Chaco	H					-27.05	-61.0944	3
AR	3722	LOS CERRITOS	Chaco	H					-27.05	-61.0944	3
AR	3722	LAS CUCHILLAS (LAS BREÑAS, PDO. 9 DE JULIO)	Chaco	H					-27.05	-61.0944	3
AR	3722	CAMPO ZAPA	Chaco	H					-27.05	-61.0944	3
AR	3722	EL ORO BLANCO	Chaco	H					-27.05	-61.0944	3
AR	3722	COLONIA CUERO QUEMADO	Chaco	H					-27.05	-61.0944	3
AR	3722	EL TRIANGULO	Chaco	H					-27.05	-61.0944	3
AR	3722	PAMPA DEL ZORRO	Chaco	H					-27.05	-61.0944	3
AR	3722	EL CAJON	Chaco	H					-27.05	-61.0944	3
AR	3722	COLONIA JUAN LAVALLE	Chaco	H					-27.05	-61.0944	3
AR	3722	COLONIA GRAL. NECOCHEA	Chaco	H					-27.05	-61.0944	3
AR	3722	POZO DEL INDIO	Chaco	H					-27.0167	-61.0167	4
AR	3722	PAMPA SAN MARTIN	Chaco	H					-27.05	-61.1833	4
AR	3722	LAS BREÑAS	Chaco	H					-27.0833	-61.0833	4
AR	3730	CABRAL	Chaco	H					-27.0722	-61.2667	3
AR	3730	CHARATA	Chaco	H					-27.2167	-61.2	4
AR	3730	EL PUCA	Chaco	H					-26.9667	-61.3	4
AR	3730	PAMPA SOMMER	Chaco	H					-27.0333	-61.3	4
AR	3730	CERRITO	Chaco	H					-27.0722	-61.2667	3
AR	3730	BARRIO NORTE	Chaco	H					-27.0722	-61.2667	3
AR	3730	PUEBLO PUCA (CHARATA, PDO. CHACABUCO)	Chaco	H					-27.0722	-61.2667	3
AR	3730	PAMPA DEL CIELO (EMBARCADERO FCGB)	Chaco	H					-27.0722	-61.2667	3
AR	3730	PAMPA BARRERA	Chaco	H					-27.0722	-61.2667	3
AR	3730	LOS GUALCOS	Chaco	H					-27.0722	-61.2667	3
AR	3730	IPORA GUTZU	Chaco	H					-27.0722	-61.2667	3
AR	3730	GENERAL NECOCHEA	Chaco	H					-27.0722	-61.2667	3
AR	3730	EL CERRITO	Chaco	H					-27.0722	-61.2667	3
AR	3730	INDIA MUERTA	Chaco	H					-27.0722	-61.2667	3
AR	3730	COLONIA SCHMIDT	Chaco	H					-27.0722	-61.2667	3
AR	3730	COLONIA JUAN LARREA	Chaco	H					-27.0722	-61.2667	3
AR	3730	COLONIA BARRERA	Chaco	H					-27.0722	-61.2667	3
AR	3730	CAMPO FERRANDO	Chaco	H					-27.0722	-61.2667	3
AR	3731	PUNTA RIELES (KILOMETRO 75)	Chaco	H					-26.9708	-61.6083	3
AR	3731	PAMPA LANDRIEL	Chaco	H					-26.9708	-61.6083	3
AR	3731	PAMPA CABRERA	Chaco	H					-26.9708	-61.6083	3
AR	3731	SANTA ELVIRA	Chaco	H					-26.9708	-61.6083	3
AR	3731	TRES ESTACAS	Chaco	H					-26.9333	-61.6	4
AR	3731	MESON DE FIERRO	Chaco	H					-27.4333	-61.0167	4
AR	3732	GENERAL PINEDO	Chaco	H					-27.3167	-61.2833	4
AR	3732	WELHERS	Chaco	H					-27.3333	-61.2333	3
AR	3732	COLONIA BRAVO	Chaco	H					-27.35	-61.1833	4
AR	3732	COLONIA NECOCHEA SUD	Chaco	H					-27.3333	-61.2333	3
AR	3732	COLONIA WELHERS	Chaco	H					-27.3333	-61.2333	3
AR	3732	EL PALMAR (GRAL. PINEDO, PDO. 12 DE OCTUBRE)	Chaco	H					-27.3333	-61.2333	3
AR	3732	GENERAL CAPDEVILLA	Chaco	H					-27.3333	-61.2333	3
AR	3732	LA ECONOMIA	Chaco	H					-27.3333	-61.2333	3
AR	3732	COLONIA ABATE	Chaco	H					-27.3333	-61.2333	3
AR	3732	MINISTRO RAMON GOMEZ	Chaco	H					-27.3333	-61.2333	3
AR	3732	PALMAR NORTE	Chaco	H					-27.3333	-61.2333	3
AR	3732	COLONIA ECONOMICA	Chaco	H					-27.3333	-61.2333	3
AR	3732	COLONIA EL TRIANGULO	Chaco	H					-27.3333	-61.2333	3
AR	3732	COLONIA HAMBURGUESA	Chaco	H					-27.3333	-61.2333	3
AR	3733	CAMPO EL JACARANDA	Chaco	H					-27.7528	-61.4222	3
AR	3733	KILOMETRO 523 (APEADERO FCGB)	Chaco	H					-27.7528	-61.4222	3
AR	3733	HERMOSO CAMPO	Chaco	H					-27.6	-61.35	4
AR	3733	TRES MOJONES	Chaco	H					-27.9833	-61.7167	4
AR	3733	ITIN	Chaco	H					-27.4833	-61.3167	4
AR	3733	CHOROTIS	Chaco	H					-27.9167	-61.4	4
AR	3733	VENADOS GRANDES	Chaco	H					-27.8167	-61.3833	4
AR	3733	ZUBERBUHLER	Chaco	H					-27.7167	-61.3667	4
AR	3734	LOS QUEBRACHITOS	Chaco	H					-27.1667	-61.65	4
AR	3734	COLONIA LA TOTA	Chaco	H					-27.4667	-61.6875	3
AR	3734	EL CUADRADO	Chaco	H					-27.4667	-61.6875	3
AR	3734	EL ESTERO	Chaco	H					-27.4667	-61.6875	3
AR	3734	GANCEDO	Chaco	H					-27.5	-61.7	4
AR	3734	LAS VIBORAS	Chaco	H					-27.6	-61.7	4
AR	3734	VIBORAS	Chaco	H					-27.6	-61.7	4
AR	3734	CAMPO MORENO	Chaco	H					-27.4667	-61.6875	3
AR	3734	COLONIA DRYSDALE	Chaco	H					-27.4667	-61.6875	3
AR	3734	EL PUMA	Chaco	H					-27.4667	-61.6875	3
AR	3734	EL SALADILLO	Chaco	H					-27.4667	-61.6875	3
AR	3734	COLONIA LA MARIA LUISA	Chaco	H					-27.4667	-61.6875	3
AR	3734	LOS FORTINES (GANCEDO, PDO. 12 DE OCTUBRE)	Chaco	H					-27.4667	-61.6875	3
